Data used for the WHO UNICEF coverage estimates 2024 revision (completed July 2025),,,,,,,,,,,,,
ISO3,surveyNameEnglish,surveyNameProduction,collectBegin,collectEnd,cohortYear,vaccine,evidence,cardsSeen,validity,ageVaccination,ageInterview,coverage,denominator
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,HIB3,Record,29,CRUDE,0-23 m,12-23 m,23,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,HIB3,Record or Recall,29,CRUDE,0-23 m,12-23 m,34.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,HIB3,Recall,29,CRUDE,0-23 m,12-23 m,11.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,IPV1,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,40.2,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,IPV1,Record,29,CRUDE,0-23 m,12-23 m,18.8,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,IPV1,Record or Recall,29,CRUDE,0-23 m,12-23 m,42.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,IPV1,Recall,29,CRUDE,0-23 m,12-23 m,23.6,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,MCV1,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,38.5,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,MCV1,Record,29,CRUDE,0-23 m,12-23 m,20.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,MCV1,Record or Recall,29,CRUDE,0-23 m,12-23 m,41.8,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,MCV1,Recall,29,CRUDE,0-23 m,12-23 m,21.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PAB,Record or Recall,,CRUDE,,CBAW,55.3,11547
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV1,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,38.8,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV1,Record,29,CRUDE,0-23 m,12-23 m,19.3,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV1,Record or Recall,29,CRUDE,0-23 m,12-23 m,39.6,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV1,Recall,29,CRUDE,0-23 m,12-23 m,20.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV2,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,32.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV2,Record,29,CRUDE,0-23 m,12-23 m,17.9,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV2,Record or Recall,29,CRUDE,0-23 m,12-23 m,33.1,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV2,Recall,29,CRUDE,0-23 m,12-23 m,15.2,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV3,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,26.2,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV3,Record,29,CRUDE,0-23 m,12-23 m,16.6,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV3,Record or Recall,29,CRUDE,0-23 m,12-23 m,27.2,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,PCV3,Recall,29,CRUDE,0-23 m,12-23 m,10.7,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL1,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,49.8,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL1,Record,29,CRUDE,0-23 m,12-23 m,25.5,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL1,Record or Recall,29,CRUDE,0-23 m,12-23 m,50.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL1,Recall,29,CRUDE,0-23 m,12-23 m,25,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL2,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,43,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL2,Record,29,CRUDE,0-23 m,12-23 m,23.3,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL2,Record or Recall,29,CRUDE,0-23 m,12-23 m,43.5,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL2,Recall,29,CRUDE,0-23 m,12-23 m,20.2,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL3,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,34,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL3,Record,29,CRUDE,0-23 m,12-23 m,21.4,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL3,Record or Recall,29,CRUDE,0-23 m,12-23 m,34.7,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,POL3,Recall,29,CRUDE,0-23 m,12-23 m,13.3,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,TT2+,Record or Recall,,CRUDE,,CBAW,47.7,11547
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,YFV,Record or Recall<12m,29,CRUDE,0-12 m,12-23 m,36,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,YFV,Record,29,CRUDE,0-23 m,12-23 m,19.6,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,YFV,Record or Recall,29,CRUDE,0-23 m,12-23 m,39,5535
NGA,Nigeria Multiple Indicator Cluster Survey 2016-2017,Nigeria Multiple Indicator Cluster Survey 2016-2017,2016-09,2017-01,2015,YFV,Recall,29,CRUDE,0-23 m,12-23 m,19.3,5535
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,BCG,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,63.2,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,BCG,Record,,CRUDE,0-35 m,24-35 m,27.9,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,BCG,Record or Recall,,CRUDE,0-35 m,24-35 m,64.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,BCG,Recall,,CRUDE,0-35 m,24-35 m,36.5,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,60.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP1,Record,,CRUDE,0-35 m,24-35 m,27.5,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP1,Record or Recall,,CRUDE,0-35 m,24-35 m,61.8,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP1,Recall,,CRUDE,0-35 m,24-35 m,34.3,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,52.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP2,Record,,CRUDE,0-35 m,24-35 m,26.3,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP2,Record or Recall,,CRUDE,0-35 m,24-35 m,54.2,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP2,Recall,,CRUDE,0-35 m,24-35 m,28,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,45.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP3,Record,,CRUDE,0-35 m,24-35 m,24.4,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP3,Record or Recall,,CRUDE,0-35 m,24-35 m,47.5,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,DTP3,Recall,,CRUDE,0-35 m,24-35 m,23.2,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,24.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL,Record,,CRUDE,0-35 m,24-35 m,19.8,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL,Record or Recall,,CRUDE,0-35 m,24-35 m,27.7,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL,Recall,,CRUDE,0-35 m,24-35 m,7.9,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL <1 YEAR,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL <1 YEAR,Record,,CRUDE,0-35 m,24-35 m,3.8,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL <1 YEAR,Record or Recall,,CRUDE,0-35 m,24-35 m,4.7,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,FULL <1 YEAR,Recall,,CRUDE,0-35 m,24-35 m,0.9,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,60.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB1,Record,,CRUDE,0-35 m,24-35 m,27.5,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB1,Record or Recall,,CRUDE,0-35 m,24-35 m,61.8,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB1,Recall,,CRUDE,0-35 m,24-35 m,34.3,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,52.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB2,Record,,CRUDE,0-35 m,24-35 m,26.3,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB2,Record or Recall,,CRUDE,0-35 m,24-35 m,54.2,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB2,Recall,,CRUDE,0-35 m,24-35 m,28,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,45.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB3,Record,,CRUDE,0-35 m,24-35 m,24.4,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB3,Record or Recall,,CRUDE,0-35 m,24-35 m,47.5,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPB3,Recall,,CRUDE,0-35 m,24-35 m,23.2,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPBB,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,48.8,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPBB,Record,,CRUDE,0-35 m,24-35 m,21.5,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPBB,Record or Recall,,CRUDE,0-35 m,24-35 m,49.9,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HEPBB,Recall,,CRUDE,0-35 m,24-35 m,28.5,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,60.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB1,Record,,CRUDE,0-35 m,24-35 m,27.5,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB1,Record or Recall,,CRUDE,0-35 m,24-35 m,61.8,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB1,Recall,,CRUDE,0-35 m,24-35 m,34.3,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,52.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB2,Record,,CRUDE,0-35 m,24-35 m,26.3,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB2,Record or Recall,,CRUDE,0-35 m,24-35 m,54.2,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB2,Recall,,CRUDE,0-35 m,24-35 m,28,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,45.4,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB3,Record,,CRUDE,0-35 m,24-35 m,24.4,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB3,Record or Recall,,CRUDE,0-35 m,24-35 m,47.5,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,HIB3,Recall,,CRUDE,0-35 m,24-35 m,23.2,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,IPV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,49.1,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,IPV1,Record,,CRUDE,0-35 m,24-35 m,21.7,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,IPV1,Record or Recall,,CRUDE,0-35 m,24-35 m,52.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,IPV1,Recall,,CRUDE,0-35 m,24-35 m,30.7,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,MCV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,49.2,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,MCV1,Record,,CRUDE,0-35 m,24-35 m,22.6,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,MCV1,Record or Recall,,CRUDE,0-35 m,24-35 m,57.7,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,MCV1,Recall,,CRUDE,0-35 m,24-35 m,35.1,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,56.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV1,Record,,CRUDE,0-35 m,24-35 m,25.8,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV1,Record or Recall,,CRUDE,0-35 m,24-35 m,57.8,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV1,Recall,,CRUDE,0-35 m,24-35 m,32,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,48.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV2,Record,,CRUDE,0-35 m,24-35 m,24,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV2,Record or Recall,,CRUDE,0-35 m,24-35 m,50.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV2,Recall,,CRUDE,0-35 m,24-35 m,26.3,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,41.1,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV3,Record,,CRUDE,0-35 m,24-35 m,21.7,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV3,Record or Recall,,CRUDE,0-35 m,24-35 m,43.5,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,PCV3,Recall,,CRUDE,0-35 m,24-35 m,21.8,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL0,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,50.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL0,Record,,CRUDE,0-35 m,24-35 m,24.7,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL0,Record or Recall,,CRUDE,0-35 m,24-35 m,51.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL0,Recall,,CRUDE,0-35 m,24-35 m,26.6,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,69.5,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL1,Record,,CRUDE,0-35 m,24-35 m,27.9,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL1,Record or Recall,,CRUDE,0-35 m,24-35 m,71.2,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL1,Recall,,CRUDE,0-35 m,24-35 m,43.3,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,62.9,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL2,Record,,CRUDE,0-35 m,24-35 m,26.3,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL2,Record or Recall,,CRUDE,0-35 m,24-35 m,65.3,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL2,Recall,,CRUDE,0-35 m,24-35 m,38.9,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,41.6,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL3,Record,,CRUDE,0-35 m,24-35 m,23.7,1715
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL3,Record or Recall,,CRUDE,0-35 m,24-35 m,43.6,5835
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2016,POL3,Recall,,CRUDE,0-35 m,24-35 m,19.9,4120
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,BCG,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,66,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,BCG,Record,40,CRUDE,0-23 m,12-23 m,37.7,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,BCG,Record or Recall,40,CRUDE,0-23 m,12-23 m,66.7,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,BCG,Recall,40,CRUDE,0-23 m,12-23 m,28.9,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,64.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP1,Record,40,CRUDE,0-23 m,12-23 m,37.9,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP1,Record or Recall,40,CRUDE,0-23 m,12-23 m,65.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP1,Recall,40,CRUDE,0-23 m,12-23 m,27.4,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP2,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,56.6,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP2,Record,40,CRUDE,0-23 m,12-23 m,35.5,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP2,Record or Recall,40,CRUDE,0-23 m,12-23 m,57.8,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP2,Recall,40,CRUDE,0-23 m,12-23 m,22.4,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP3,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,48.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP3,Record,40,CRUDE,0-23 m,12-23 m,32.2,2459
